womparl,lnmmrt,country,year,quota,lngdp
27.1,4.7957911,Philippines,2013,0,8.7493753
27.299999,4.7621741,Philippines,2014,0,8.7926865
27.241381,4.7361979,Philippines,2015,0,8.8355865
13.5,2.8332131,Poland,1990,0,9.2376223
9.6000004,2.8332131,Poland,1991,0,9.1613369
9.6000004,2.772589,Poland,1992,0,9.1831093
13,2.70805,Poland,1993,0,9.2172661
13,2.6390569,Poland,1994,0,9.2667303
13,2.564949,Poland,1995,0,9.3325825
13,2.4849069,Poland,1996,0,9.390624
13,2.3978951,Poland,1997,0,9.4525642
13,2.3025849,Poland,1998,0,9.4973202
13,2.1972251,Poland,1999,0,9.5427799
13,2.079442,Poland,2000,0,9.5978098
20.200001,1.94591,Poland,2001,0,9.6104889
20.200001,1.94591,Poland,2002,0,9.6311626
20.200001,1.791759,Poland,2003,0,9.6668425
20.200001,1.791759,Poland,2004,0,9.7175083
20.4,1.791759,Poland,2005,0,9.7522879
20.4,1.6094379,Poland,2006,0,9.8128834
20.4,1.6094379,Poland,2007,0,9.8814106
20.200001,1.386294,Poland,2008,0,9.9228935
20,1.386294,Poland,2009,0,9.9500275
20,1.386294,Poland,2010,0,9.9883165
23.700001,1.098612,Poland,2011,0,10.03673
23.700001,1.098612,Poland,2012,0,10.05269
23.700001,1.098612,Poland,2013,0,10.06711
24.299999,1.098612,Poland,2014,0,10.10017
24.13043,1.098612,Poland,2015,0,10.13856
7.5999999,2.8332131,Portugal,1990,0,9.9117994
8.6999998,2.8332131,Portugal,1991,0,9.9568586
8.6999998,2.8332131,Portugal,1992,0,9.9684715
8.6999998,2.772589,Portugal,1993,0,9.9466047
8.6999998,2.70805,Portugal,1994,0,9.953516
13,2.70805,Portugal,1995,0,9.9919901
13,2.70805,Portugal,1996,0,10.0226
13,2.70805,Portugal,1997,0,10.06145
13,2.6390569,Portugal,1998,0,10.1032
18.700001,2.6390569,Portugal,1999,0,10.13569
17.4,2.564949,Portugal,2000,0,10.16583
18.700001,2.564949,Portugal,2001,0,10.17803
19.1,2.564949,Portugal,2002,0,10.18021
19.1,2.4849069,Portugal,2003,0,10.16707
19.1,2.4849069,Portugal,2004,0,10.18263
21.299999,2.4849069,Portugal,2005,0,10.18841
21.299999,2.3978951,Portugal,2006,0,10.20202
28.299999,2.3978951,Portugal,2007,0,10.22467
28.299999,2.3978951,Portugal,2008,0,10.22522
27.4,2.3978951,Portugal,2009,0,10.19404
27.4,2.3978951,Portugal,2010,0,10.21239
28.700001,2.3025849,Portugal,2011,0,10.19542
28.700001,2.3978951,Portugal,2012,0,10.15836
28.700001,2.3025849,Portugal,2013,0,10.15248
31.299999,2.3025849,Portugal,2014,0,10.16676
31.30435,2.3025849,Portugal,2015,0,10.18896
34.400002,4.820282,Romania,1990,0,9.3483372
3.5999999,4.6634388,Romania,1991,0,9.2187014
4.0999999,4.5643482,Romania,1992,0,9.1359806
4.0999999,4.4659081,Romania,1993,0,9.1525145
4.0999999,4.3944492,Romania,1994,0,9.1925344
4.0999999,4.3438048,Romania,1995,0,9.2635069
7.3000002,4.2904601,Romania,1996,0,9.3043556
7.3000002,4.234107,Romania,1997,0,9.2578754
7.3000002,4.1271338,Romania,1998,0,9.2388515
7.3000002,4.025352,Romania,1999,0,9.2363977
10.7,3.9318261,Romania,2000,0,9.2613611
10.7,3.8286409,Romania,2001,0,9.3297281
10.7,3.7841899,Romania,2002,0,9.3985767
10.7,3.688879,Romania,2003,0,9.4595604
11.4,3.5553479,Romania,2004,0,9.5455341
11.2,3.4965079,Romania,2005,0,9.5925817
11.2,3.401197,Romania,2006,0,9.6759825
9.3999996,3.367296,Romania,2007,0,9.7571383
11.4,3.367296,Romania,2008,0,9.8550043
11.4,3.401197,Romania,2009,0,9.7900457
11.4,3.401197,Romania,2010,0,9.7879686
11.2,3.401197,Romania,2011,0,9.8033943
13.3,3.401197,Romania,2012,0,9.8142357
13.3,3.4339869,Romania,2013,0,9.8526554
13.5,3.4339869,Romania,2014,0,9.8867006
13.71571,3.4339869,Romania,2015,0,9.930377
15.6,4.1431351,Russian Federation,1990,0,9.9349365
8.6999998,4.1431351,Russian Federation,1991,0,9.8809137
8.6999998,4.2046928,Russian Federation,1992,0,9.7234592
13.4,4.3944492,Russian Federation,1993,0,9.6339216
13.4,4.4773369,Russian Federation,1994,0,9.5008326
10.2,4.4067192,Russian Federation,1995,0,9.4582462
10.2,4.2626801,Russian Federation,1996,0,9.4230375
10.2,4.1271338,Russian Federation,1997,0,9.4385929
10.2,4.0430508,Russian Federation,1998,0,9.3857927
7.6999998,4.077538,Russian Federation,1999,0,9.450922
7.6999998,4.0430508,Russian Federation,2000,0,9.5504379
7.5999999,3.9889841,Russian Federation,2001,0,9.6043453
7.5999999,3.9318261,Russian Federation,2002,0,9.6552935
7.5999999,3.89182,Russian Federation,2003,0,9.7302494
9.8000002,3.7841899,Russian Federation,2004,0,9.8035774
9.8000002,3.7376699,Russian Federation,2005,0,9.8692036
9.8000002,3.583519,Russian Federation,2006,0,9.9508572
14,3.526361,Russian Federation,2007,0,10.03447
14,3.4657359,Russian Federation,2008,0,10.08606
14,3.401197,Russian Federation,2009,0,10.00432
14,3.367296,Russian Federation,2010,0,10.04792
13.6,3.2958369,Russian Federation,2011,0,10.09865
13.6,3.258096,Russian Federation,2012,0,10.13287
13.6,3.2188759,Russian Federation,2013,0,10.14844
13.6,3.2188759,Russian Federation,2014,0,10.13795
13.55556,3.2188759,Russian Federation,2015,0,10.1071
17.1,7.1701198,Rwanda,1990,0,6.7625928
17.1,7.1623969,Rwanda,1991,0,6.7628908
17.1,7.1701198,Rwanda,1992,0,6.870852
17.1,7.1623969,Rwanda,1993,0,6.8481359
4.3000002,7.1467719,Rwanda,1994,0,6.1979432
4.3000002,7.1388669,Rwanda,1995,0,6.5126138
4.3000002,7.1388669,Rwanda,1996,0,6.6015062
17.1,7.114769,Rwanda,1997,0,6.666748
17.1,7.029973,Rwanda,1998,0,6.6724501
17.1,6.9754138,Rwanda,1999,0,6.6414251
25.700001,6.9275579,Rwanda,2000,0,6.6662979
25.700001,6.852242,Rwanda,2001,0,6.710834
25.700001,6.7684932,Rwanda,2002,0,6.810174
48.799999,6.64639,Rwanda,2003,1,6.8152761
48.799999,6.495265,Rwanda,2004,1,6.8710251
48.799999,6.3403592,Rwanda,2005,1,6.9412999
48.799999,6.280396,Rwanda,2006,1,7.00599
48.799999,6.2045579,Rwanda,2007,1,7.054276
56.299999,6.1136818,Rwanda,2008,1,7.1328378
56.299999,6.0185928,Rwanda,2009,1,7.16646
56.299999,5.9428,Rwanda,2010,1,7.2101941
56.299999,5.8888779,Rwanda,2011,1,7.2592468
56.299999,5.817111,Rwanda,2012,1,7.318347
63.799999,5.7620521,Rwanda,2013,1,7.3389902
63.799999,5.7170281,Rwanda,2014,1,7.387414
63.75,5.6698809,Rwanda,2015,1,7.4476848
0,5.0498562,Samoa,1990,0,8.2022476
4.3000002,4.9904332,Samoa,1991,0,8.1715775
4.3000002,4.934474,Samoa,1992,0,8.160511
4.3000002,4.882802,Samoa,1993,0,8.1908541
4.3000002,4.8283138,Samoa,1994,0,8.155694
4.3000002,4.7791228,Samoa,1995,0,8.2122192
4.0999999,4.7184992,Samoa,1996,0,8.2749538
4.0999999,4.6634388,Samoa,1997,0,8.2760391
4.0999999,4.6151199,Samoa,1998,0,8.2932138
8.1999998,4.5643482,Samoa,1999,0,8.3103685
8.1999998,4.532599,Samoa,2000,0,8.3723593
6.0999999,4.4773369,Samoa,2001,0,8.4339952
6.0999999,4.4426508,Samoa,2002,0,8.4707479
6.0999999,4.4067192,Samoa,2003,0,8.5088148
6.0999999,4.3694482,Samoa,2004,0,8.5477486
6.0999999,4.3438048,Samoa,2005,0,8.5820723
6.0999999,4.3040652,Samoa,2006,0,8.5951147
8.1999998,4.2626801,Samoa,2007,0,8.6498623
8.1999998,4.234107,Samoa,2008,0,8.6531229
8.1999998,4.1896548,Samoa,2009,0,8.5967875
8.1999998,4.1588831,Samoa,2010,0,8.5941343
4.0999999,4.1108742,Samoa,2011,0,8.6425018
4.0999999,4.077538,Samoa,2012,0,8.6384001
4.0999999,4.025352,Samoa,2013,1,8.6106443
6.0999999,3.9702921,Samoa,2014,1,8.6145306
6.1224489,3.9318261,Samoa,2015,1,8.6231375
11.8,5.7990928,Sao Tome and Principe,1990,0,7.5997791
10.9,5.7589021,Sao Tome and Principe,1991,0,7.5997791
10.9,5.7137332,Sao Tome and Principe,1992,0,7.5997791
10.9,5.6733232,Sao Tome and Principe,1993,0,7.5997791
7.3000002,5.602119,Sao Tome and Principe,1994,0,7.5997791
7.3000002,5.572154,Sao Tome and Principe,1995,0,7.5997791
7.3000002,5.537334,Sao Tome and Principe,1996,0,7.5997791
7.3000002,5.4971681,Sao Tome and Principe,1997,0,7.5997791
7.3000002,5.46806,Sao Tome and Principe,1998,0,7.5997791
9.1000004,5.4424181,Sao Tome and Principe,1999,0,7.5997791
9.1000004,5.402678,Sao Tome and Principe,2000,0,7.5997791
9.1000004,5.3706379,Sao Tome and Principe,2001,0,7.6096539
9.1000004,5.3327188,Sao Tome and Principe,2002,0,7.6103392
9.1000004,5.2933049,Sao Tome and Principe,2003,0,7.6502481
9.1000004,5.252274,Sao Tome and Principe,2004,0,7.6638999
9.1000004,5.1984968,Sao Tome and Principe,2005,0,7.708631
7.3000002,5.1704841,Sao Tome and Principe,2006,0,7.7723851
1.8,5.1532922,Sao Tome and Principe,2007,0,7.7809982
7.3000002,5.1179938,Sao Tome and Principe,2008,0,7.8365779
7.3000002,5.1119881,Sao Tome and Principe,2009,0,7.8374548
18.200001,5.0875959,Sao Tome and Principe,2010,0,7.879107
18.200001,5.0814042,Sao Tome and Principe,2011,0,7.8993869
18.200001,5.0875959,Sao Tome and Principe,2012,0,7.907712
18.200001,5.0814042,Sao Tome and Principe,2013,0,7.9322672
18.200001,5.0689039,Sao Tome and Principe,2014,0,7.973022
18.18182,5.0498562,Sao Tome and Principe,2015,0,7.9884739
12.5,6.2915692,Senegal,1990,0,7.5201631
12.5,6.2672,Senegal,1991,0,7.514895
12.5,6.251904,Senegal,1992,0,7.496891
11.7,6.2402759,Senegal,1993,0,7.4800682
11.7,6.2363701,Senegal,1994,0,7.4512939
11.7,6.2324481,Senegal,1995,0,7.4763718
11.7,6.2304821,Senegal,1996,0,7.4706192
11.7,6.2265372,Senegal,1997,0,7.4768949
12.1,6.2166061,Senegal,1998,0,7.5103698
12.1,6.2065759,Senegal,1999,0,7.5480332
12.1,6.1903148,Senegal,2000,0,7.5551391
16.700001,6.1758671,Senegal,2001,0,7.5749068
19.200001,6.1612072,Senegal,2002,0,7.5558748
19.200001,6.1355648,Senegal,2003,0,7.594543
19.200001,6.098074,Senegal,2004,0,7.6252389
19.200001,6.0567842,Senegal,2005,0,7.6533432
19.200001,6.05444,Senegal,2006,0,7.6508708
22,6.025866,Senegal,2007,0,7.6720319
22,5.9864521,Senegal,2008,0,7.680748
22.700001,5.958425,Senegal,2009,0,7.6766582
22.700001,5.9269261,Senegal,2010,0,7.688911
22.700001,5.8998981,Senegal,2011,0,7.677021
42.700001,5.860786,Senegal,2012,0,7.6903682
42.700001,5.8141298,Senegal,2013,0,7.694376
43.299999,5.7776518,Senegal,2014,0,7.7046099
42.666672,5.752573,Senegal,2015,0,7.737988
4.9000001,2.4849069,Singapore,1990,0,10.44406
3.7,2.3025849,Singapore,1991,0,10.48033
3.7,2.3978951,Singapore,1992,0,10.51877
3.7,2.3978951,Singapore,1993,0,10.60266
3.7,2.4849069,Singapore,1994,0,10.67498
3.7,2.564949,Singapore,1995,0,10.71252
3.7,2.6390569,Singapore,1996,0,10.7445
4.8000002,2.70805,Singapore,1997,0,10.79058
4.8000002,2.772589,Singapore,1998,0,10.7341
4.3000002,2.890372,Singapore,1999,0,10.78528
4.3000002,2.890372,Singapore,2000,0,10.85319
11.8,2.890372,Singapore,2001,0,10.81665
11.8,2.890372,Singapore,2002,0,10.84878
16,2.8332131,Singapore,2003,0,10.90692
16,2.8332131,Singapore,2004,0,10.98561
16,2.772589,Singapore,2005,0,11.03432
21.200001,2.772589,Singapore,2006,0,11.08792
24.5,2.6390569,Singapore,2007,0,11.13346
24.5,2.6390569,Singapore,2008,0,11.09796
23.4,2.4849069,Singapore,2009,0,11.06175
23.4,2.3978951,Singapore,2010,0,11.18588
22.200001,2.4849069,Singapore,2011,0,11.22542
24.200001,2.4849069,Singapore,2012,0,11.23887
24.200001,2.3978951,Singapore,2013,0,11.27148
25.299999,2.3025849,Singapore,2014,0,11.29359
25.252529,2.3025849,Singapore,2015,0,11.30087
0,5.8971539,Solomon Islands,1990,0,7.4914379
0,5.843544,Solomon Islands,1991,0,7.5215659
0,5.7838249,Solomon Islands,1992,0,7.612761
2.0999999,5.7170281,Solomon Islands,1993,0,7.6233621
2.0999999,5.662961,Solomon Islands,1994,0,7.6829438
2.0999999,5.6094718,Solomon Islands,1995,0,7.7337399
2.0999999,5.556828,Solomon Islands,1996,0,7.7215471
2,5.509388,Solomon Islands,1997,0,7.67908
2,5.46806,Solomon Islands,1998,0,7.6690001
2,5.4205351,Solomon Islands,1999,0,7.6366539
2,5.3659759,Solomon Islands,2000,0,7.4555178
0,5.3132062,Solomon Islands,2001,0,7.3454828
0,5.2574949,Solomon Islands,2002,0,7.2905221
0,5.2040071,Solomon Islands,2003,0,7.3274031
0,5.1474938,Solomon Islands,2004,0,7.34969
0,5.0998659,Solomon Islands,2005,0,7.3775721
0,5.0625949,Solomon Islands,2006,0,7.420476
0,5.02388,Solomon Islands,2007,0,7.4674768
0,4.9904332,Solomon Islands,2008,0,7.5128841
0,4.9558272,Solomon Islands,2009,0,7.4417129
0,4.9126549,Solomon Islands,2010,0,7.4859571
0,4.8751969,Solomon Islands,2011,0,7.5853858
2,4.8362818,Solomon Islands,2012,0,7.6090951
2,4.8040209,Solomon Islands,2013,0,7.617301
2,4.7706852,Solomon Islands,2014,0,7.611207
2,4.7361979,Solomon Islands,2015,0,7.6272712
2.8,4.6821308,South Africa,1990,0,9.1795082
1.2,4.5849681,South Africa,1991,0,9.1461849
1.2,4.4773369,South Africa,1992,0,9.1008692
1.2,4.3438048,South Africa,1993,0,9.089529
25,4.234107,South Africa,1994,0,9.0988178
25,4.1271338,South Africa,1995,0,9.1086283
25,4.0943451,South Africa,1996,0,9.1317234
25,4.1108742,South Africa,1997,0,9.1403208
28.799999,4.1896548,South Africa,1998,0,9.1292343
30,4.3307328,South Africa,1999,0,9.1371851
29.799999,4.4426508,South Africa,2000,0,9.1631403
29.799999,4.488636,South Africa,2001,0,9.175869
29.799999,4.5538769,South Africa,2002,0,9.1981621
29.799999,4.6249728,South Africa,2003,0,9.2140751
32.799999,4.6728292,South Africa,2004,0,9.2461281
32.799999,4.7184992,South Africa,2005,0,9.2857437
32.799999,4.7791228,South Africa,2006,0,9.3291845
33,4.8362818,South Africa,2007,0,9.3708715
33,4.9272542,South Africa,2008,0,9.3918161
44.5,4.9972119,South Africa,2009,0,9.3652945
44.5,5.036952,South Africa,2010,0,9.3832684
42.299999,5.036952,South Africa,2011,0,9.4025078
42.299999,5.02388,South Africa,2012,0,9.4104385
42.299999,4.9767342,South Africa,2013,0,9.420619
41.5,4.9416418,South Africa,2014,0,9.423213
41.919189,4.9272542,South Africa,2015,0,9.42243
14.6,1.791759,Spain,1990,0,10.07571
14.6,1.791759,Spain,1991,0,10.0983
14.6,1.791759,Spain,1992,0,10.10265
16,1.791759,Spain,1993,0,10.0871
16,1.791759,Spain,1994,0,10.10589
16,1.791759,Spain,1995,0,10.12868
21.6,1.791759,Spain,1996,0,10.15091
24.700001,1.6094379,Spain,1997,0,10.18295
24.700001,1.6094379,Spain,1998,0,10.22097
21.6,1.6094379,Spain,1999,0,10.26079
28.299999,1.6094379,Spain,2000,0,10.30786
28.299999,1.6094379,Spain,2001,0,10.34015
28.299999,1.6094379,Spain,2002,0,10.35441
28.299999,1.791759,Spain,2003,0,10.36771
36,1.6094379,Spain,2004,0,10.38163
36,1.6094379,Spain,2005,0,10.40129
36,1.6094379,Spain,2006,0,10.42528
36.599998,1.6094379,Spain,2007,0,10.44376
36.299999,1.6094379,Spain,2008,0,10.43893
36.599998,1.6094379,Spain,2009,0,10.39368
36.599998,1.6094379,Spain,2010,0,10.38921
36,1.6094379,Spain,2011,0,10.37562
36,1.6094379,Spain,2012,0,10.34526
36,1.6094379,Spain,2013,0,10.33133
39.700001,1.6094379,Spain,2014,0,10.34803
41.14286,1.6094379,Spain,2015,0,10.38255
4.9000001,4.3174882,Sri Lanka,1990,0,8.1921101
5.3000002,4.2904601,Sri Lanka,1991,0,8.2250433
5.3000002,4.2766662,Sri Lanka,1992,0,8.2567081
5.3000002,4.2195082,Sri Lanka,1993,0,8.3128939
5.3000002,4.234107,Sri Lanka,1994,0,8.3579569
5.3000002,4.2484951,Sri Lanka,1995,0,8.4033117
5.3000002,4.2195082,Sri Lanka,1996,0,8.4337797
5.3000002,4.2046928,Sri Lanka,1997,0,8.490201
5.3000002,4.0943451,Sri Lanka,1998,0,8.5310297
4.9000001,4.0604429,Sri Lanka,1999,0,8.5678511
4.9000001,4.0430508,Sri Lanka,2000,0,8.6200943
4.4000001,3.850147,Sri Lanka,2001,0,8.5975628
4.4000001,3.806663,Sri Lanka,2002,0,8.6287413
4.4000001,3.8286409,Sri Lanka,2003,0,8.6782942
4.9000001,3.7841899,Sri Lanka,2004,0,8.7231646
4.9000001,3.7612,Sri Lanka,2005,0,8.7758951
4.9000001,3.7376699,Sri Lanka,2006,0,8.842351
5.8000002,3.6635621,Sri Lanka,2007,0,8.9009848
5.8000002,3.6375861,Sri Lanka,2008,0,8.9519892
5.8000002,3.583519,Sri Lanka,2009,0,8.9803066
5.3000002,3.5553479,Sri Lanka,2010,0,9.0512943
5.8000002,3.4965079,Sri Lanka,2011,0,9.1262369
5.8000002,3.4657359,Sri Lanka,2012,0,9.2083406
5.8000002,3.4657359,Sri Lanka,2013,0,9.2339306
5.8000002,3.4339869,Sri Lanka,2014,0,9.2733517
5.7777781,3.401197,Sri Lanka,2015,0,9.3112574
0,3.806663,St. Lucia,1990,0,9.1660566
0,3.7376699,St. Lucia,1991,0,9.1556606
0,3.688879,St. Lucia,1992,0,9.2203817
0,3.6635621,St. Lucia,1993,0,9.2119846
0,3.688879,St. Lucia,1994,0,9.2161541
0,3.7612,St. Lucia,1995,0,9.220686
11.1,3.8286409,St. Lucia,1996,0,9.2360086
11.8,3.89182,St. Lucia,1997,0,9.2137804
11.8,3.9318261,St. Lucia,1998,0,9.2617779
11.1,3.9512441,St. Lucia,1999,0,9.2752533
11.1,3.9889841,St. Lucia,2000,0,9.2617149
11.1,4.0604429,St. Lucia,2001,0,9.2135487
11.1,4.1271338,St. Lucia,2002,0,9.2085009
11.1,4.2195082,St. Lucia,2003,0,9.2469101
11.1,4.2195082,St. Lucia,2004,0,9.312705
11.1,4.2046928,St. Lucia,2005,0,9.2988262
0,4.077538,St. Lucia,2006,0,9.3546343
11.1,4.1108742,St. Lucia,2007,0,9.3630285
11.1,4.0604429,St. Lucia,2008,0,9.4021044
11.1,4.025352,St. Lucia,2009,0,9.3834858
11.1,3.9889841,St. Lucia,2010,0,9.375721
16.700001,3.9512441,St. Lucia,2011,0,9.4019852
16.700001,3.9120231,St. Lucia,2012,0,9.3896084
16.700001,3.89182,St. Lucia,2013,0,9.3865824
16.700001,3.89182,St. Lucia,2014,0,9.3731995
16.66667,3.871201,St. Lucia,2015,0,9.3888512
9.5,4.0604429,St. Vincent and the Grenadines,1990,0,8.6262541
9.5,4.0943451,St. Vincent and the Grenadines,1991,0,8.6346769
9.5,4.0943451,St. Vincent and the Grenadines,1992,0,8.694746
9.5,4.2046928,St. Vincent and the Grenadines,1993,0,8.7355537
9.5,4.3040652,St. Vincent and the Grenadines,1994,0,8.7226553
9.5,4.3944492,St. Vincent and the Grenadines,1995,0,8.7975254
9.5,4.4773369,St. Vincent and the Grenadines,1996,0,8.8107491
9.5,4.4543471,St. Vincent and the Grenadines,1997,0,8.8458643
4.8000002,4.3944492,St. Vincent and the Grenadines,1998,0,8.8867044
4.8000002,4.3307328,St. Vincent and the Grenadines,1999,0,8.9138412
4.8000002,4.3040652,St. Vincent and the Grenadines,2000,0,8.9299164
22.700001,4.234107,St. Vincent and the Grenadines,2001,0,8.9460325
22.700001,4.2195082,St. Vincent and the Grenadines,2002,0,9.0058851
22.700001,4.1588831,St. Vincent and the Grenadines,2003,0,9.0780849
22.700001,3.9889841,St. Vincent and the Grenadines,2004,0,9.1168804
18.200001,3.9120231,St. Vincent and the Grenadines,2005,0,9.1397533
18.200001,3.9120231,St. Vincent and the Grenadines,2006,0,9.212326
18.200001,3.9318261,St. Vincent and the Grenadines,2007,0,9.1950998
18.200001,3.9512441,St. Vincent and the Grenadines,2008,0,9.2585602
21.700001,3.9318261,St. Vincent and the Grenadines,2009,0,9.2365398
14.3,3.9120231,St. Vincent and the Grenadines,2010,0,9.2018623
17.4,3.871201,St. Vincent and the Grenadines,2011,0,9.197422
17.4,3.850147,St. Vincent and the Grenadines,2012,0,9.2112532
13,3.8286409,St. Vincent and the Grenadines,2013,0,9.2294836
13,3.806663,St. Vincent and the Grenadines,2014,0,9.2414341
13.04348,3.806663,St. Vincent and the Grenadines,2015,0,9.2541208
7.8000002,4.8441868,Suriname,1990,0,9.2634087
5.9000001,4.8040209,Suriname,1991,0,9.2720232
5.9000001,4.919981,Suriname,1992,0,9.2519941
5.9000001,5.0304379,Suriname,1993,0,9.1596174
5.9000001,5.1590552,Suriname,1994,0,9.1754313
5.9000001,5.1761498,Suriname,1995,0,9.1711521
15.7,5.2149358,Suriname,1996,0,9.1696901
15.7,5.2574949,Suriname,1997,0,9.2124062
15.7,5.3612919,Suriname,1998,0,9.2157068
15.7,5.46806,Suriname,1999,0,9.1952343
17.6,5.556828,Suriname,2000,0,9.1830778
17.6,5.5872488,Suriname,2001,0,9.216341
17.6,5.602119,Suriname,2002,0,9.2474003
17.6,5.5645199,Suriname,2003,0,9.2948771
19.6,5.484797,Suriname,2004,0,9.3726101
25.5,5.4071722,Suriname,2005,0,9.4065924
25.5,5.3844948,Suriname,2006,0,9.4336061
25.5,5.3798971,Suriname,2007,0,9.4728107
25.5,5.267858,Suriname,2008,0,9.5027876
25.5,5.1761498,Suriname,2009,0,9.5219154
9.8000002,5.129899,Suriname,2010,0,9.5618334
11.8,5.0562458,Suriname,2011,0,9.6083069
11.8,5.0434251,Suriname,2012,0,9.6245832
11.8,5.0875959,Suriname,2013,0,9.6433754
11.8,5.0625949,Suriname,2014,0,9.6360455
11.76471,5.0434251,Suriname,2015,0,9.6001368
3.5999999,6.4536252,Swaziland,1990,0,8.5901031
3.5999999,6.4002581,Swaziland,1991,0,8.5797901
3.5999999,6.3456359,Swaziland,1992,0,8.5887566
3.0999999,6.3080978,Swaziland,1993,0,8.5996828
3.0999999,6.287858,Swaziland,1994,0,8.6043806
3.0999999,6.2859979,Swaziland,1995,0,8.6315165
3.0999999,6.300786,Swaziland,1996,0,8.647624
3.0999999,6.3153582,Swaziland,1997,0,8.6557884
3.0999999,6.3403592,Swaziland,1998,0,8.6598063
3.0999999,6.3613019,Swaziland,1999,0,8.6699467
3.0999999,6.3733201,Swaziland,2000,0,8.6723604
3.0999999,6.3919172,Swaziland,2001,0,8.6721153
3.0999999,6.3985949,Swaziland,2002,0,8.7075529
10.8,6.3985949,Swaziland,2003,0,8.7396603
10.8,6.3985949,Swaziland,2004,0,8.7682381
10.8,6.3885608,Swaziland,2005,1,8.8166628
10.8,6.329721,Swaziland,2006,1,8.8617058
10.8,6.2480431,Swaziland,2007,1,8.8892384
13.8,6.1654181,Swaziland,2008,1,8.8796062
13.6,6.1114669,Swaziland,2009,1,8.8765173
13.6,6.077642,Swaziland,2010,1,8.8951511
13.6,6.035481,Swaziland,2011,1,8.8989115
13.6,5.9914651,Swaziland,2012,1,8.9264975
6.1999998,6.023448,Swaziland,2013,1,8.9702339
6.1999998,5.9914651,Swaziland,2014,1,8.9709368
6.1538458,5.9635792,Swaziland,2015,1,8.9565439
38.400002,2.079442,Sweden,1990,0,10.3396
33.5,1.94591,Sweden,1991,0,10.32126
33.5,1.94591,Sweden,1992,0,10.30374
33.5,1.94591,Sweden,1993,0,10.27706
40.400002,1.94591,Sweden,1994,0,10.31001
40.400002,1.791759,Sweden,1995,0,10.34422
40.400002,1.791759,Sweden,1996,0,10.35769
40.400002,1.791759,Sweden,1997,0,10.38571
40.400002,1.791759,Sweden,1998,0,10.42656
42.700001,1.791759,Sweden,1999,0,10.47008
42.700001,1.6094379,Sweden,2000,0,10.51474
42.700001,1.6094379,Sweden,2001,0,10.52757
45,1.6094379,Sweden,2002,0,10.54484
45.299999,1.6094379,Sweden,2003,0,10.5647
45.299999,1.791759,Sweden,2004,0,10.60306
45.299999,1.6094379,Sweden,2005,0,10.62686
47.299999,1.6094379,Sweden,2006,0,10.66705
47,1.6094379,Sweden,2007,0,10.69311
47,1.6094379,Sweden,2008,0,10.67974
46.400002,1.6094379,Sweden,2009,0,10.61798
45,1.386294,Sweden,2010,0,10.66762
44.700001,1.386294,Sweden,2011,0,10.68636
44.700001,1.386294,Sweden,2012,0,10.6761
44.700001,1.386294,Sweden,2013,0,10.67996
44.700001,1.386294,Sweden,2014,0,10.69575
43.553009,1.386294,Sweden,2015,0,10.7294
14,2.079442,Switzerland,1990,0,10.78274
17.5,2.079442,Switzerland,1991,0,10.76104
17.5,2.079442,Switzerland,1992,0,10.74957
17.5,2.079442,Switzerland,1993,0,10.73921
17.5,2.079442,Switzerland,1994,0,10.74385
21,2.079442,Switzerland,1995,0,10.74197
21,2.079442,Switzerland,1996,0,10.74294
21,1.94591,Switzerland,1997,0,10.76366
21,1.94591,Switzerland,1998,0,10.79015
22.5,1.94591,Switzerland,1999,0,10.80219
23,1.94591,Switzerland,2000,0,10.83518
23,1.94591,Switzerland,2001,0,10.84189
23,1.94591,Switzerland,2002,0,10.83595
25,1.791759,Switzerland,2003,0,10.82893
25,1.791759,Switzerland,2004,0,10.84944
25,1.94591,Switzerland,2005,0,10.87371
25,1.791759,Switzerland,2006,0,10.90654
28.5,1.791759,Switzerland,2007,0,10.9379
28.5,1.791759,Switzerland,2008,0,10.94651
29,1.791759,Switzerland,2009,0,10.91155
29,1.791759,Switzerland,2010,0,10.93072
28.5,1.791759,Switzerland,2011,0,10.93638
29,1.791759,Switzerland,2012,0,10.93578
29,1.6094379,Switzerland,2013,0,10.94263
31,1.6094379,Switzerland,2014,0,10.95462
30.5,1.6094379,Switzerland,2015,0,10.95543
9.1999998,4.8121839,Syrian Arab Republic,1990,0,
8.3999996,4.7361979,Syrian Arab Republic,1991,0,
8.3999996,4.6634388,Syrian Arab Republic,1992,0,
8.3999996,4.59512,Syrian Arab Republic,1993,0,
9.6000004,4.5432949,Syrian Arab Republic,1994,0,
9.6000004,4.488636,Syrian Arab Republic,1995,0,
9.6000004,4.4426508,Syrian Arab Republic,1996,0,
9.6000004,4.4067192,Syrian Arab Republic,1997,0,
9.6000004,4.3820271,Syrian Arab Republic,1998,0,
10.4,4.3438048,Syrian Arab Republic,1999,0,
10.4,4.2904601,Syrian Arab Republic,2000,0,
10.4,4.2484951,Syrian Arab Republic,2001,0,
10.4,4.2046928,Syrian Arab Republic,2002,0,
12,4.1588831,Syrian Arab Republic,2003,0,
12,4.1108742,Syrian Arab Republic,2004,0,
12,4.0604429,Syrian Arab Republic,2005,0,
12,4.0073328,Syrian Arab Republic,2006,0,
12,3.9702921,Syrian Arab Republic,2007,0,
12.4,3.9318261,Syrian Arab Republic,2008,0,
12.4,3.89182,Syrian Arab Republic,2009,0,
